Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
132689,-2.019614,-9.377807,2.672878, 
132694,-2.024400,-9.375414,2.680057, 
132699,-2.026793,-9.437630,2.672878, 
132703,-2.043544,-9.401736,2.675271, 
132707,-2.084223,-9.432844,2.675271, 
132712,-2.012436,-9.413700,2.663307, 
132717,-2.069865,-9.384986,2.656128, 
132722,-2.007650,-9.432844,2.644163, 
132727,-2.038758,-9.408915,2.591519, 
132732,-2.074651,-9.440022,2.689629, 
132737,-2.069865,-9.420879,2.720737, 
132742,-2.038758,-9.454380,2.696807, 
132747,-2.048329,-9.420879,2.696807, 
132752,-2.036365,-9.435237,2.703986, 
132757,-2.041151,-9.437630,2.677664, 
132762,-2.053115,-9.447201,2.665700, 
132767,-2.093795,-9.437630,2.663307, 
132772,-2.100973,-9.471130,2.692022, 
132777,-2.026793,-9.463951,2.601091, 
132782,-2.057901,-9.437630,2.653735, 
132787,-2.045936,-9.485488,2.634592, 
132791,-2.127295,-9.483095,2.629806, 
132795,-2.077044,-9.483095,2.639378, 
132800,-2.108152,-9.483095,2.601091, 
132805,-2.100973,-9.454380,2.646556, 
132810,-2.105759,-9.456773,2.660914, 
132815,-2.086616,-9.461558,2.636985, 
132820,-2.089009,-9.475916,2.680057, 
132825,-2.050722,-9.492666,2.692022, 
132830,-2.089009,-9.418487,2.732701, 
132834,-2.007650,-9.444808,2.670485, 
132838,-2.057901,-9.435237,2.727915, 
132843,-2.041151,-9.459166,2.656128, 
132848,-2.091402,-9.456773,2.735094, 
132853,-2.055508,-9.270126,2.778166, 
132858,-2.132081,-9.384986,2.668092, 
132863,-2.251727,-9.416093,2.718343, 
132868,-2.163189,-9.442415,2.658521, 
132873,-2.144046,-9.411307,2.646556, 
132878,-2.191904,-9.356271,2.675271, 
132882,-2.223012,-9.387379,2.660914, 
132886,-2.215833,-9.413700,2.641771, 
132891,-2.141653,-9.404129,2.632199, 
132896,-2.170368,-9.368236,2.596305, 
132901,-2.136867,-9.361056,2.622627, 
132906,-2.136867,-9.365842,2.605877, 
132911,-2.122509,-9.373021,2.622627, 
132916,-2.122509,-9.411307,2.670485, 
132921,-2.124902,-9.380199,2.646556, 
132926,-2.103366,-9.363449,2.680057, 
132931,-2.105759,-9.408915,2.677664, 
132936,-2.062687,-9.456773,2.670485, 
132941,-2.089009,-9.394557,2.625020, 
132946,-2.031579,-9.435237,2.665700, 
132951,-2.077044,-9.437630,2.682450, 
132956,-2.041151,-9.459166,2.672878, 
132961,-2.067473,-9.454380,2.648949, 
132966,-2.079437,-9.504631,2.656128, 
132970,-2.045936,-9.447201,2.715951, 
132974,-2.017221,-9.437630,2.668092, 
132979,-2.065080,-9.447201,2.660914, 
132984,-2.079437,-9.461558,2.656128, 
132989,-2.045936,-9.466345,2.648949, 
132994,-2.065080,-9.471130,2.680057, 
132999,-2.062687,-9.473523,2.658521, 
133004,-2.041151,-9.444808,2.687236, 
133009,-2.029186,-9.483095,2.675271, 
133014,-2.031579,-9.428058,2.639378, 
133018,-2.000471,-9.413700,2.653735, 
133023,-2.014829,-9.440022,2.677664, 
133028,-2.038758,-9.473523,2.665700, 
133033,-2.041151,-9.425665,2.706379, 
133038,-2.060294,-9.456773,2.665700, 
133043,-2.007650,-9.449594,2.629806, 
133048,-2.067473,-9.444808,2.613056, 
133053,-1.981328,-9.487881,2.648949, 
133058,-2.069865,-9.463951,2.632199, 
133063,-2.045936,-9.437630,2.670485, 
133068,-2.079437,-9.451987,2.689629, 
133073,-2.086616,-9.478309,2.675271, 
133078,-2.031579,-9.444808,2.644163, 
133083,-2.043544,-9.447201,2.696807, 
133087,-2.062687,-9.382592,2.708772, 
133092,-2.065080,-9.428058,2.665700, 
133097,-2.084223,-9.430450,2.677664, 
133102,-2.067473,-9.411307,2.713558, 
133106,-2.031579,-9.418487,2.682450, 
133110,-2.146439,-9.432844,2.663307, 
133115,-2.074651,-9.396950,2.615448, 
133120,-2.091402,-9.384986,2.653735, 
133125,-2.089009,-9.411307,2.651342, 
133130,-2.081830,-9.387379,2.613056, 
133135,-2.115331,-9.444808,2.591519, 
133140,-2.117724,-9.430450,2.589127, 
133145,-2.096188,-9.411307,2.684843, 
133150,-2.086616,-9.459166,2.620234, 
133154,-2.120116,-9.447201,2.620234, 
133159,-2.079437,-9.423272,2.636985, 
133164,-2.096188,-9.406522,2.610663, 
133169,-2.069865,-9.440022,2.696807, 
133174,-2.093795,-9.423272,2.644163, 
133179,-2.065080,-9.425665,2.684843, 
133184,-2.110545,-9.444808,2.670485, 
133189,-2.077044,-9.428058,2.689629, 
133194,-2.096188,-9.432844,2.701593, 
133198,-2.057901,-9.440022,2.694415, 
133203,-2.057901,-9.432844,2.703986, 
133208,-2.036365,-9.425665,2.703986, 
133213,-2.072258,-9.428058,2.653735, 
133218,-2.074651,-9.473523,2.660914, 
133223,-2.029186,-9.413700,2.665700, 
133228,-2.077044,-9.418487,2.658521, 
133233,-2.065080,-9.408915,2.617841, 
133238,-2.084223,-9.425665,2.684843, 
133243,-2.086616,-9.411307,2.677664, 
133248,-2.141653,-9.399343,2.687236, 
133253,-2.112938,-9.413700,2.668092, 
133258,-2.124902,-9.466345,2.754237, 
133263,-2.122509,-9.428058,2.665700, 
133268,-2.115331,-9.432844,2.706379, 
133273,-2.048329,-9.387379,2.677664, 
133278,-2.074651,-9.425665,2.675271, 
133283,-2.055508,-9.420879,2.703986, 
133287,-2.074651,-9.430450,2.653735, 
133291,-2.096188,-9.380199,2.648949, 
133296,-2.086616,-9.430450,2.656128, 
133301,-2.067473,-9.430450,2.627413, 
133306,-2.129688,-9.444808,2.625020, 
133311,-2.117724,-9.394557,2.648949, 
133316,-2.077044,-9.418487,2.660914, 
133321,-2.043544,-9.416093,2.668092, 
133326,-2.065080,-9.420879,2.629806, 
133331,-2.108152,-9.454380,2.605877, 
133335,-2.096188,-9.418487,2.598698, 
133340,-2.105759,-9.444808,2.601091, 
133345,-2.060294,-9.380199,2.579555, 
133350,-2.036365,-9.363449,2.593912, 
133355,-2.029186,-9.392164,2.610663, 
133360,-2.089009,-9.387379,2.598698, 
133365,-2.065080,-9.401736,2.625020, 
133370,-2.029186,-9.401736,2.653735, 
133375,-2.084223,-9.418487,2.632199, 
133379,-2.067473,-9.365842,2.598698, 
133384,-2.122509,-9.399343,2.581948, 
133389,-2.041151,-9.420879,2.581948, 
133394,-2.081830,-9.394557,2.625020, 
133399,-2.089009,-9.468738,2.625020, 
133404,-2.120116,-9.408915,2.651342, 
133409,-2.108152,-9.485488,2.672878, 
133414,-2.060294,-9.463951,2.646556, 
133418,-2.096188,-9.404129,2.610663, 
133422,-2.093795,-9.478309,2.641771, 
133426,-2.120116,-9.459166,2.651342, 
133431,-2.045936,-9.483095,2.641771, 
133436,-2.024400,-9.420879,2.660914, 
133441,-1.981328,-9.442415,2.675271, 
133446,-2.033972,-9.461558,2.639378, 
133451,-2.077044,-9.440022,2.658521, 
133456,-2.053115,-9.447201,2.593912, 
133461,-2.093795,-9.440022,2.615448, 
133466,-2.033972,-9.459166,2.668092, 
133470,-2.074651,-9.411307,2.646556, 
133475,-2.091402,-9.420879,2.675271, 
133480,-2.105759,-9.396950,2.665700, 
133485,-2.108152,-9.356271,2.658521, 
133490,-2.110545,-9.382592,2.665700, 
133495,-2.153617,-9.346699,2.672878, 
133500,-2.179939,-9.380199,2.703986, 
133505,-2.098580,-9.353878,2.735094, 
133510,-2.144046,-9.387379,2.665700, 
133514,-2.112938,-9.380199,2.648949, 
133519,-2.146439,-9.349092,2.663307, 
133524,-2.110545,-9.358664,2.639378, 
133529,-2.124902,-9.368236,2.632199, 
133534,-2.122509,-9.420879,2.646556, 
133539,-2.057901,-9.394557,2.627413, 
133544,-2.120116,-9.425665,2.610663, 
133549,-2.105759,-9.401736,2.641771, 
133554,-2.067473,-9.466345,2.668092, 
133558,-2.077044,-9.432844,2.689629, 
133562,-2.024400,-9.449594,2.680057, 
133567,-2.072258,-9.475916,2.687236, 
133572,-2.065080,-9.468738,2.656128, 
133577,-2.096188,-9.454380,2.687236, 
133582,-2.045936,-9.454380,2.608270, 
133587,-2.019614,-9.490273,2.605877, 
133592,-1.998078,-9.437630,2.634592, 
133597,-2.091402,-9.483095,2.546054, 
133602,-2.033972,-9.487881,2.615448, 
133607,-2.089009,-9.485488,2.536483, 
133612,-2.067473,-9.485488,2.572376, 
133617,-2.115331,-9.468738,2.598698, 
133622,-2.065080,-9.430450,2.572376, 
133627,-2.079437,-9.475916,2.615448, 
133632,-2.069865,-9.480701,2.648949, 
133637,-2.038758,-9.454380,2.692022, 
133642,-2.074651,-9.373021,2.682450, 
133646,-2.062687,-9.401736,2.715951, 
133650,-2.045936,-9.363449,2.689629, 
133655,-2.100973,-9.406522,2.706379, 
133660,-2.124902,-9.394557,2.665700, 
133665,-2.108152,-9.389771,2.727915, 
133670,-2.146439,-9.394557,2.648949, 
133675,-2.074651,-9.373021,2.660914, 
133680,-2.096188,-9.373021,2.610663, 
133685,-2.065080,-9.626669,2.672878, 
133690,-2.270870,-9.212696,2.696807, 
133694,-2.165582,-9.306020,2.569983, 
133699,-2.225405,-9.401736,2.622627, 
133704,-2.220619,-9.375414,2.567590, 
133709,-2.077044,-9.389771,2.610663, 
133714,-2.079437,-9.392164,2.605877, 
133719,-2.067473,-9.387379,2.660914, 
133724,-2.127295,-9.444808,2.641771, 
133729,-2.153617,-9.396950,2.658521, 
133734,-2.067473,-9.418487,2.632199, 
133738,-2.031579,-9.447201,2.644163, 
133743,-1.976542,-9.411307,2.636985, 
133748,-2.069865,-9.432844,2.660914, 
133753,-1.995685,-9.468738,2.706379, 
133758,-2.012436,-9.473523,2.636985, 
133763,-2.002864,-9.475916,2.680057, 
133768,-2.045936,-9.473523,2.627413, 
133773,-2.024400,-9.492666,2.586734, 
133778,-2.014829,-9.451987,2.601091, 
133782,-2.010043,-9.449594,2.572376, 
133786,-2.079437,-9.483095,2.593912, 
133791,-2.098580,-9.475916,2.593912, 
133796,-2.060294,-9.468738,2.553233, 
133801,-2.041151,-9.483095,2.589127, 
133806,-2.048329,-9.430450,2.598698, 
133811,-2.108152,-9.468738,2.596305, 
133816,-2.002864,-9.451987,2.670485, 
133821,-2.048329,-9.475916,2.663307, 
133826,-2.019614,-9.490273,2.613056, 
133831,-2.014829,-9.442415,2.675271, 
133836,-2.010043,-9.449594,2.658521, 
133841,-2.041151,-9.456773,2.696807, 
133846,-2.045936,-9.425665,2.663307, 
133851,-2.048329,-9.459166,2.668092, 
133856,-2.043544,-9.459166,2.687236, 
133861,-2.041151,-9.475916,2.689629, 
133866,-2.079437,-9.495059,2.653735, 
133871,-2.065080,-9.454380,2.634592, 
133875,-2.041151,-9.437630,2.617841, 
133880,-2.031579,-9.423272,2.620234, 
133885,-2.065080,-9.413700,2.603484, 
133890,-2.053115,-9.430450,2.680057, 
133895,-2.060294,-9.428058,2.658521, 
133900,-2.084223,-9.468738,2.694415, 
133905,-2.084223,-9.358664,2.680057, 
133910,-2.077044,-9.423272,2.675271, 
133915,-2.096188,-9.384986,2.668092, 
133919,-2.100973,-9.401736,2.684843, 
133924,-2.057901,-9.428058,2.639378, 
133929,-2.120116,-9.432844,2.663307, 
133934,-2.103366,-9.394557,2.632199, 
133939,-2.127295,-9.353878,2.617841, 
133944,-2.098580,-9.375414,2.696807, 
133949,-2.091402,-9.454380,2.625020, 
133954,-2.091402,-9.461558,2.617841, 
133958,-2.103366,-9.420879,2.648949, 
133963,-2.096188,-9.392164,2.605877, 
133968,-2.077044,-9.416093,2.632199, 
133973,-2.072258,-9.435237,2.672878, 
133978,-2.069865,-9.463951,2.644163, 
133983,-2.069865,-9.447201,2.636985, 
133988,-2.086616,-9.430450,2.658521, 
133993,-2.041151,-9.440022,2.634592, 
133998,-2.074651,-9.490273,2.684843, 
134002,-2.007650,-9.447201,2.675271, 
134006,-2.024400,-9.435237,2.648949, 
134010,-2.022007,-9.413700,2.670485, 
134015,-2.010043,-9.459166,2.670485, 
134020,-2.014829,-9.463951,2.684843, 
134025,-2.041151,-9.483095,2.663307, 
134030,-2.014829,-9.444808,2.648949, 
134035,-2.029186,-9.425665,2.605877, 
134040,-2.036365,-9.440022,2.629806, 
134045,-2.067473,-9.461558,2.622627, 
134050,-2.022007,-9.451987,2.584341, 
134054,-2.081830,-9.394557,2.625020, 
134059,-2.045936,-9.449594,2.617841, 
134064,-2.055508,-9.459166,2.605877, 
134069,-2.041151,-9.430450,2.620234, 
134074,-2.022007,-9.440022,2.627413, 
134079,-2.017221,-9.459166,2.625020, 
134084,-2.022007,-9.454380,2.605877, 
134089,-2.014829,-9.440022,2.636985, 
134094,-1.990900,-9.413700,2.653735, 
134098,-2.002864,-9.435237,2.701593, 
134102,-2.055508,-9.473523,2.617841, 
134107,-2.010043,-9.471130,2.639378, 
134112,-2.000471,-9.483095,2.586734, 
134117,-1.990900,-9.461558,2.593912, 
134122,-2.050722,-9.420879,2.596305, 
134127,-2.062687,-9.454380,2.579555, 
134132,-2.055508,-9.423272,2.634592, 
134137,-2.045936,-9.492666,2.591519, 
134142,-2.012436,-9.437630,2.613056, 
134147,-2.038758,-9.428058,2.620234, 
134152,-2.012436,-9.425665,2.593912, 
134157,-2.045936,-9.416093,2.598698, 
134162,-2.055508,-9.495059,2.541268, 
134167,-2.017221,-9.440022,2.641771, 
134172,-2.045936,-9.329948,2.629806, 
134177,-2.062687,-9.444808,2.579555, 
134182,-2.091402,-9.437630,2.644163, 
134186,-2.055508,-9.440022,2.615448, 
134190,-1.988507,-9.471130,2.660914, 
134195,-2.055508,-9.432844,2.627413, 
134200,-2.045936,-9.440022,2.596305, 
134205,-2.005257,-9.459166,2.644163, 
134210,-2.026793,-9.382592,2.634592, 
134215,-2.029186,-9.454380,2.646556, 
134220,-2.033972,-9.451987,2.672878, 
134225,-2.033972,-9.466345,2.608270, 
134230,-2.031579,-9.449594,2.653735, 
134234,-2.029186,-9.437630,2.641771, 
134239,-2.000471,-9.511809,2.632199, 
134244,-2.038758,-9.485488,2.605877, 
134249,-2.096188,-9.495059,2.672878, 
134254,-2.048329,-9.480701,2.632199, 
134259,-2.045936,-9.454380,2.646556, 
134264,-2.084223,-9.480701,2.660914, 
134269,-2.067473,-9.459166,2.665700, 
134274,-2.045936,-9.459166,2.620234, 
134278,-2.038758,-9.432844,2.646556, 
134282,-2.065080,-9.463951,2.641771, 
134287,-2.033972,-9.480701,2.658521, 
134292,-2.072258,-9.413700,2.720737, 
134297,-2.045936,-9.456773,2.727915, 
134302,-2.091402,-9.473523,2.718343, 
134307,-2.012436,-9.394557,2.684843, 
134312,-2.048329,-9.411307,2.699200, 
134317,-2.038758,-9.394557,2.703986, 
134322,-2.086616,-9.430450,2.632199, 
134327,-2.057901,-9.389771,2.656128, 
134332,-2.069865,-9.399343,2.644163, 
134337,-2.074651,-9.399343,2.641771, 
134342,-2.077044,-9.430450,2.610663, 
134347,-2.072258,-9.487881,2.620234, 
134352,-2.117724,-9.463951,2.617841, 
134357,-2.115331,-9.447201,2.641771, 
134362,-2.065080,-9.475916,2.589127, 
134366,-2.096188,-9.444808,2.644163, 
134370,-2.081830,-9.447201,2.694415, 
134375,-2.093795,-9.490273,2.720737, 
134380,-2.069865,-9.483095,2.692022, 
134385,-2.084223,-9.471130,2.692022, 
134390,-2.012436,-9.451987,2.648949, 
134395,-2.043544,-9.471130,2.603484, 
134400,-2.022007,-9.406522,2.677664, 
134405,-2.062687,-9.483095,2.620234, 
134410,-2.041151,-9.468738,2.569983, 
134415,-2.002864,-9.437630,2.581948, 
134420,-2.079437,-9.471130,2.596305, 
134425,-2.024400,-9.518989,2.601091, 
134430,-2.060294,-9.490273,2.586734, 
134435,-2.069865,-9.499846,2.569983, 
134440,-2.033972,-9.504631,2.653735, 
134445,-2.036365,-9.545310,2.617841, 
134450,-2.029186,-9.499846,2.646556, 
134455,-2.010043,-9.495059,2.687236, 
134459,-1.983721,-9.468738,2.677664, 
134464,-1.990900,-9.454380,2.684843, 
134468,-1.998078,-9.523774,2.670485, 
134473,-2.031579,-9.490273,2.699200, 
134478,-1.981328,-9.454380,2.687236, 
134483,-2.007650,-9.461558,2.680057, 
134488,-2.055508,-9.418487,2.605877, 
134493,-2.067473,-9.411307,2.605877, 
134498,-2.072258,-9.368236,2.646556, 
134502,-2.062687,-9.396950,2.648949, 
134506,-2.098580,-9.396950,2.603484, 
134511,-2.158403,-9.363449,2.617841, 
134516,-2.110545,-9.368236,2.596305, 
134521,-2.096188,-9.418487,2.603484, 
134526,-2.148831,-9.411307,2.593912, 
134531,-2.117724,-9.423272,2.629806, 
134536,-2.053115,-9.404129,2.603484, 
134541,-2.100973,-9.420879,2.615448, 
134546,-2.112938,-9.435237,2.567590, 
134551,-2.053115,-9.413700,2.646556, 
134556,-2.036365,-9.420879,2.625020, 
134561,-2.005257,-9.480701,2.644163, 
134566,-1.998078,-9.466345,2.629806, 
134571,-1.988507,-9.485488,2.675271, 
134576,-1.974149,-9.463951,2.644163, 
134581,-1.986114,-9.518989,2.603484, 
134586,-1.976542,-9.547704,2.593912, 
134591,-2.000471,-9.511809,2.601091, 
134596,-1.981328,-9.499846,2.498196, 
134601,-1.935863,-9.528560,2.548447, 
134606,-1.998078,-9.538132,2.553233, 
134611,-1.955006,-9.530953,2.555626, 
134616,-1.998078,-9.511809,2.565197, 
134621,-2.019614,-9.475916,2.584341, 
134625,-2.012436,-9.478309,2.608270, 
134629,-2.019614,-9.483095,2.639378, 
134634,-2.036365,-9.471130,2.625020, 
134639,-2.036365,-9.480701,2.629806, 
134644,-1.998078,-9.451987,2.629806, 
134649,-2.055508,-9.475916,2.660914, 
134654,-2.007650,-9.396950,2.579555, 
134659,-1.971756,-9.442415,2.613056, 
134664,-2.050722,-9.463951,2.550840, 
134669,-1.981328,-9.717600,2.680057, 
134674,-2.115331,-9.282090,2.682450, 
134679,-2.005257,-9.423272,2.572376, 
134684,-2.124902,-9.447201,2.646556, 
134689,-2.086616,-9.478309,2.565197, 
134694,-1.998078,-9.475916,2.569983, 
134699,-1.966970,-9.437630,2.565197, 
134704,-2.048329,-9.420879,2.629806, 
134708,-2.045936,-9.449594,2.641771, 
134713,-2.031579,-9.418487,2.665700, 
134718,-2.010043,-9.420879,2.670485, 
134722,-2.124902,-9.435237,2.648949, 
134726,-2.057901,-9.447201,2.641771, 
134731,-2.065080,-9.423272,2.625020, 
134736,-2.203868,-9.712814,2.677664, 
134741,-2.024400,-9.301233,2.732701, 
134746,-2.072258,-9.162445,2.639378, 
134751,-2.007650,-9.368236,2.644163, 
134756,-2.043544,-9.497452,2.639378, 
134761,-2.158403,-9.461558,2.634592, 
134766,-2.086616,-9.382592,2.601091, 
134771,-2.062687,-9.406522,2.572376, 
134776,-2.041151,-9.449594,2.579555, 
134781,-2.081830,-9.463951,2.617841, 
134786,-2.038758,-9.435237,2.562804, 
134791,-2.031579,-9.449594,2.596305, 
134796,-2.055508,-9.449594,2.596305, 
134801,-2.017221,-9.432844,2.603484, 
134806,-2.033972,-9.437630,2.610663, 
134811,-1.990900,-9.466345,2.622627, 
134816,-2.002864,-9.480701,2.608270, 
134820,-2.000471,-9.485488,2.605877, 
134825,-2.010043,-9.497452,2.596305, 
134830,-1.983721,-9.435237,2.586734, 
134835,-2.014829,-9.468738,2.620234, 
134840,-2.000471,-9.473523,2.591519, 
134845,-1.988507,-9.463951,2.577162, 
134850,-2.036365,-9.475916,2.577162, 
134855,-2.007650,-9.440022,2.622627, 
134860,-2.026793,-9.480701,2.622627, 
134864,-2.045936,-9.516596,2.593912, 
134869,-1.998078,-9.440022,2.601091, 
134874,-2.038758,-9.425665,2.581948, 
134879,-2.038758,-9.461558,2.586734, 
134884,-2.026793,-9.435237,2.608270, 
134889,-1.993292,-9.451987,2.581948, 
134894,-2.000471,-9.466345,2.589127, 
134899,-2.017221,-9.437630,2.598698, 
134904,-2.043544,-9.463951,2.572376, 
134908,-1.990900,-9.430450,2.567590, 
134912,-2.005257,-9.396950,2.596305, 
134917,-2.005257,-9.411307,2.639378, 
134922,-2.036365,-9.418487,2.584341, 
134926,-2.000471,-9.511809,2.574769, 
134930,-1.993292,-9.423272,2.565197, 
134935,-1.986114,-9.468738,2.620234, 
134940,-1.998078,-9.468738,2.613056, 
134945,-1.974149,-9.437630,2.581948, 
134950,-2.029186,-9.432844,2.586734, 
134955,-2.022007,-9.442415,2.605877, 
134960,-2.055508,-9.430450,2.584341, 
134965,-2.012436,-9.468738,2.546054, 
134970,-2.043544,-9.430450,2.567590, 
134975,-1.993292,-9.435237,2.589127, 
134980,-2.036365,-9.451987,2.627413, 
134985,-2.041151,-9.430450,2.577162, 
134990,-2.103366,-9.406522,2.589127, 
134995,-1.976542,-9.425665,2.529304, 
135000,-2.022007,-9.428058,2.572376, 
135005,-2.019614,-9.442415,2.579555, 
135010,-2.005257,-9.428058,2.598698, 
135015,-2.019614,-9.461558,2.577162, 
135020,-2.019614,-9.466345,2.591519, 
135025,-2.024400,-9.459166,2.598698, 
135030,-2.038758,-9.471130,2.579555, 
135035,-2.081830,-9.440022,2.644163, 
135039,-2.031579,-9.442415,2.632199, 
135043,-2.038758,-9.487881,2.641771, 
135048,-2.060294,-9.504631,2.613056, 
135053,-1.974149,-9.497452,2.610663, 
135058,-2.038758,-9.521381,2.603484, 
135063,-2.007650,-9.444808,2.641771, 
135068,-1.978935,-9.473523,2.629806, 
135073,-2.010043,-9.478309,2.634592, 
135078,-1.998078,-9.471130,2.646556, 
135083,-2.019614,-9.456773,2.670485, 
135088,-2.048329,-9.475916,2.632199, 
135093,-2.069865,-9.499846,2.639378, 
135098,-2.057901,-9.492666,2.589127, 
135103,-2.024400,-9.447201,2.558019, 
135108,-2.031579,-9.475916,2.579555, 
135113,-2.048329,-9.468738,2.603484, 
135118,-2.093795,-9.480701,2.615448, 
135123,-2.069865,-9.406522,2.601091, 
135127,-2.033972,-9.399343,2.610663, 
135131,-2.079437,-9.423272,2.646556, 
135135,-2.033972,-9.373021,2.634592, 
135140,-2.014829,-9.389771,2.665700, 
135145,-2.077044,-9.370628,2.644163, 
135150,-2.079437,-9.380199,2.622627, 
135155,-2.079437,-9.413700,2.620234, 
135160,-2.014829,-9.411307,2.625020, 
135165,-2.029186,-9.430450,2.586734, 
135170,-2.055508,-9.404129,2.565197, 
135175,-2.069865,-9.435237,2.526911, 
135179,-2.057901,-9.408915,2.577162, 
135184,-2.043544,-9.454380,2.572376, 
135189,-2.041151,-9.475916,2.574769, 
135194,-2.074651,-9.456773,2.641771, 
135199,-2.038758,-9.468738,2.665700, 
135204,-2.029186,-9.483095,2.620234, 
135209,-2.038758,-9.475916,2.608270, 
135214,-1.998078,-9.499846,2.601091, 
135219,-2.012436,-9.468738,2.598698, 
135223,-1.950220,-9.487881,2.565197, 
135228,-1.947827,-9.461558,2.560412, 
135233,-1.955006,-9.483095,2.550840, 
135238,-1.995685,-9.492666,2.579555, 
135243,-2.005257,-9.535739,2.553233, 
135248,-2.012436,-9.504631,2.558019, 
135253,-2.036365,-9.535739,2.517339, 
135258,-2.010043,-9.562060,2.524518, 
135263,-2.048329,-9.526167,2.586734, 
135267,-2.002864,-9.518989,2.632199, 
135271,-1.990900,-9.451987,2.593912, 
135276,-1.998078,-9.492666,2.605877, 
135281,-1.998078,-9.521381,2.658521, 
135286,-1.981328,-9.492666,2.620234, 
135291,-2.026793,-9.449594,2.648949, 
135296,-2.019614,-9.449594,2.632199, 
135301,-2.007650,-9.437630,2.680057, 
135306,-2.084223,-9.408915,2.641771, 
135311,-2.072258,-9.425665,2.625020, 
135315,-2.084223,-9.392164,2.627413, 
135320,-2.089009,-9.387379,2.622627, 
135325,-2.134474,-9.389771,2.574769, 
135330,-2.122509,-9.406522,2.636985, 
135335,-2.100973,-9.394557,2.577162, 
135340,-2.134474,-9.384986,2.543661, 
135345,-2.112938,-9.356271,2.543661, 
135350,-2.110545,-9.382592,2.555626, 
135355,-2.098580,-9.380199,2.567590, 
135359,-2.062687,-9.377807,2.627413, 
135364,-2.091402,-9.387379,2.615448, 
135369,-2.062687,-9.428058,2.627413, 
135374,-2.017221,-9.437630,2.622627, 
135379,-2.077044,-9.454380,2.593912, 
135384,-2.043544,-9.475916,2.601091, 
135389,-1.959792,-9.516596,2.589127, 
135394,-2.010043,-9.530953,2.615448, 
135399,-1.969363,-9.502238,2.579555, 
135403,-1.928684,-9.530953,2.574769, 
135407,-2.014829,-9.562060,2.569983, 
135412,-1.955006,-9.581204,2.565197, 
135417,-1.964578,-9.593168,2.562804, 
135422,-2.012436,-9.564454,2.565197, 
135427,-1.969363,-9.516596,2.620234, 
135432,-2.007650,-9.499846,2.579555, 
135437,-1.990900,-9.487881,2.581948, 
135442,-1.966970,-9.499846,2.610663, 
135447,-2.069865,-9.507024,2.622627, 
135452,-1.998078,-9.516596,2.622627, 
135457,-1.993292,-9.480701,2.603484, 
135462,-1.993292,-9.504631,2.598698, 
135467,-1.988507,-9.428058,2.680057, 
135472,-1.990900,-9.444808,2.610663, 
135477,-1.998078,-9.461558,2.605877, 
135482,-2.033972,-9.456773,2.560412, 
135487,-2.038758,-9.490273,2.534090, 
135491,-2.031579,-9.432844,2.608270, 
135495,-2.026793,-9.471130,2.584341, 
135500,-2.007650,-9.504631,2.596305, 
135505,-2.089009,-9.475916,2.560412, 
135510,-2.053115,-9.444808,2.586734, 
135515,-2.022007,-9.442415,2.584341, 
135520,-2.038758,-9.425665,2.579555, 
135525,-2.010043,-9.444808,2.596305, 
135530,-2.000471,-9.456773,2.605877, 
135535,-1.990900,-9.430450,2.641771, 
135539,-2.000471,-9.425665,2.648949, 
135544,-2.012436,-9.478309,2.603484, 
135549,-1.955006,-9.581204,2.715951, 
135554,-2.072258,-9.265340,2.761416, 
135559,-2.060294,-9.406522,2.622627, 
135564,-2.074651,-9.442415,2.646556, 
135569,-2.062687,-9.437630,2.615448, 
135574,-2.029186,-9.428058,2.593912, 
135579,-2.019614,-9.418487,2.591519, 
135583,-2.038758,-9.447201,2.546054, 
135588,-2.065080,-9.459166,2.605877, 
135593,-2.062687,-9.475916,2.572376, 
135598,-2.081830,-9.473523,2.553233, 
135603,-2.072258,-9.461558,2.560412, 
135608,-2.050722,-9.480701,2.550840, 
135613,-1.978935,-9.480701,2.577162, 
135618,-1.998078,-9.495059,2.617841, 
135623,-2.065080,-9.490273,2.622627, 
135627,-1.990900,-9.454380,2.610663, 
135631,-1.971756,-9.456773,2.591519, 
135636,-1.998078,-9.518989,2.636985, 
135641,-1.986114,-9.475916,2.656128, 
135646,-2.014829,-9.502238,2.660914, 
135651,-2.014829,-9.538132,2.591519, 
135656,-2.041151,-9.502238,2.577162, 
135661,-1.983721,-9.430450,2.572376, 
135666,-1.995685,-9.473523,2.605877, 
135671,-2.017221,-9.490273,2.593912, 
135675,-2.022007,-9.466345,2.558019, 
135680,-2.050722,-9.483095,2.593912, 
135685,-2.055508,-9.428058,2.596305, 
135690,-2.019614,-9.432844,2.574769, 
135695,-2.067473,-9.416093,2.603484, 
135700,-2.045936,-9.442415,2.567590, 
135705,-2.031579,-9.430450,2.555626, 
135710,-2.053115,-9.483095,2.514946, 
135715,-2.041151,-9.394557,2.581948, 
135719,-2.041151,-9.456773,2.601091, 
135724,-2.026793,-9.423272,2.610663, 
135729,-2.024400,-9.389771,2.574769, 
135734,-2.007650,-9.444808,2.577162, 
135739,-1.966970,-9.451987,2.555626, 
135744,-1.962185,-9.485488,2.522125, 
135749,-2.041151,-9.416093,2.608270, 
135754,-1.976542,-9.449594,2.589127, 
135759,-1.995685,-9.502238,2.586734, 
135763,-2.024400,-9.478309,2.565197, 
135768,-2.050722,-9.413700,2.589127, 
