Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
124483,-8,322535,1,763573,-4,984427, 
124563,-9,976034,1,009807,-5,932019, 
124642,-8,863332,1,265848,-5,865018, 
124722,-11,555353,1,036129,-7,870275, 
124802,-11,847288,1,945434,-7,245726, 
124881,-12,421586,0,437902,-6,968148, 
124961,-12,045899,0,311078,-5,367293, 
125041,-8,710185,-0,327828,-5,022714, 
125121,-6,666642,-1,615213,-3,283070, 
125201,-4,513025,-1,809039,-1,816217, 
125280,-2,191904,-3,675507,-1,464460, 
125360,-4,359879,-2,723130,-1,978935, 
125439,-6,140202,-0,966735,-3,874118, 
125519,-10,021499,1,234741,-4,501060, 
125599,-10,138752,0,646085,-6,618784, 
125678,-12,419193,2,459909,-7,133259, 
125758,-12,400050,1,359172,-7,370157, 
125837,-13,172959,1,478817,-6,934648, 
125917,-10,777658,0,708301,-5,896125, 
125997,-9,045193,-0,739409,-5,333792, 
126077,-7,109330,-1,849718,-4,379022, 
126157,-4,790602,-2,282834,-2,151224, 
126236,-2,837989,-1,777931,-0,435509, 
126316,-2,983956,-3,838225,-1,687000, 
126396,-5,360114,-2,148831,-3,500824, 
126475,-6,537425,-1,148596,-5,163896, 
126555,-8,707792,0,780088,-5,881768, 
126634,-10,595797,1,521890,-4,776245, 
126714,-11,770715,1,007414,-7,274441, 
126794,-13,876474,0,081359,-8,083243, 
126874,-12,493373,0,863840,-7,264869, 
126954,-11,387850,0,629335,-6,700143, 
127033,-9,633848,-0,457045,-5,539582, 
127113,-7,571161,-1,636749,-4,575240, 
127193,-5,056215,-1,933470,-3,249569, 
127272,-4,390986,-2,682450,-1,038522, 
127352,-0,928448,-3,474503,-1,203633, 
127431,-4,934176,-2,754237,-1,792288, 
127511,-6,901147,-1,687000,-2,933705, 
127591,-8,719757,-0,794446,-6,042093, 
127670,-10,418722,1,100738,-6,666642, 
127750,-10,674763,1,385494,-7,611841, 
127830,-14,142087,0,167504,-7,796094, 
127910,-12,895382,0,708301,-7,535267, 
127990,-11,887967,-0,507297,-6,391458, 
128069,-9,361056,-0,775302,-5,283541, 
128149,-7,145224,-1,603248,-4,103837, 
128228,-5,333792,-2,189511,-2,998314, 
128308,-2,945670,-2,605877,-1,426173, 
128388,-3,244783,-3,802331,-1,715715, 
128467,-5,795623,-2,366586,-3,211283, 
128547,-7,394086,-0,971521,-3,685078, 
128626,-8,329713,-0,392437,-5,151931, 
128706,-10,260790,1,076809,-6,317277, 
128786,-9,810924,0,813589,-5,482152, 
128866,-13,354820,1,232348,-6,889183, 
128946,-11,686963,2,072258,-7,384514, 
129025,-12,359370,0,038287,-6,654677, 
129105,-9,935354,-0,452260,-5,616155, 
129185,-9,973641,-0,296721,-4,718815, 
129264,-7,104544,-1,119881,-3,866940, 
129344,-5,771694,-2,002864,-3,407501, 
129423,-5,376864,-1,777931,-2,677664, 
129503,-7,102151,-3,950691,-3,589362, 
129583,-7,719522,-2,263691,-4,783423, 
